"Source","Reference","Prediction","BLEU_Score"
"The most obvious clinical signs of total dentition distalization are incisor retraction and molar distal movement, statistically significant difference proved.","Sự kéo lùi răng cửa và di xa răng hàm lớn thứ nhất, được chứng minh khác biệt có ý nghĩa thống kê ở phần lớn các nghiên cứu.","Các dấu hiệu lâm sàng rõ nhất của việc nạo vét răng khít là co răng cửa và di lệch răng hàm lớn, khác biệt có ý nghĩa thống kê.","30.511788709366"
"Other movement such as tipping, extrusion, intrusion of incisors and molars, rotation of occlusion plane, lips retraction are somewhat showed in the results but not many articles have statistically significant difference.","Các di chuyển nghiêng, lún hoặc trồi của các răng trên cung hàm, hướng xoay của mặt phẳng cắn cũng như mức độ cải thiện mô mềm khi di xa thể hiện một xu hướng chung ở tất cả các nghiên cứu nhưng ít nghiên cứu có sự khác biệt có ý nghĩa thống kê.","Các vận động khác như trục nghiêng, lùi nhai, lùi răng hàm trên, xoay mặt phẳng cắn, lưỡi chẽ có sự xuất hiện ở các kết quả nhưng không nhiều bài báo nghiên cứu có sự khác biệt có ý nghĩa thống kê.","24.514607157958"
"Materials and methods: Systematic review.","Đối tượng và phương pháp nghiên cứu: Tổng quan hệ thống.","Đối tượng và phương pháp nghiên cứu: Tổng quan hệ thống.","100"
"Results: 08 artilces were included in the systematic review.","Kết quả: Có 08 bài báo được đưa vào tổng quan hệ thống.","Kết quả: Có 08 loài được đưa vào tổng quan hệ thống của chúng tôi.","57.490898716023"
"Miniscrew used in whole arch distalization are 1.5 mm - 2 mm in diameter, 6 mm - 14 mm in length for maxillary and are 1, 5 mm in diameter, 6 mm - 7.1 mm in length for mandibular.","Mini vít được sử dụng để di xa có đường kính 1,5 mm - 2mm và chiều dài 6mm - 14mm ở hàm trên, đường kính 1,5 m và chiều dài 6mm – 7,1 mm ở hàm dưới.","Kích thước lỗ nối xương hàm trên và dưới là 1,5 mm – 2 mm đường kính lớn nhất 6mm – 14mm chiều dài từ 8cm đến 10cm.","4.3579991787582"
"Upper incisors retract 0.49 mm - 4.6 mm (p<0.05 in 4/6 articles).","Răng cửa hàm trên được kéo lùi 0,49 mm đến 4,6 mm (p < 0,05 ở 4/6 tài liệu).","Các răng cửa trên có độ co kéo từ 0,49 mm đến 4,6 mm (p < 0,05 ở 4/6 trường hợp).","51.753416742928"
"Upper first molar move distally 1.29 mm - 4 mm (p<0.05 in 5/6 articles).","Răng hàm lớn thứ nhất hàm trên di xa 1,29 mm đến 4mm (p < 0,05 ở 5/6 tài liệu).","Răng hàm lớn thứ nhất trên di chuyển xa 1,29 mm – 4 mm (p < 0,05 ở 5/6 bài báo).","49.186023742722"
"Lower incisors retract 1.69 mm - 3.2 mm (p<0.05 in 2/3 articles).","Răng cửa hàm dưới được kéo lùi 1,69 mm đến 3,2 mm (p < 0,05 ở 2/3 tài liệu).","Các răng hàm dưới trục hàm dưới có độ co kéo từ 1,69 mm đến 3,2 mm (p < 0,05 ở 2/3 trường hợp).","46.959668357786"
"Lower first molar move distally 1.88 mm - 3.4 mm (p<0.05 in 2/3 articles).","Răng hàm lớn thứ nhất hàm dưới di xa 1,88 mm đến 3,4 mm (p < 0,05 ở 2/3 tài liệu).","Răng hàm lớn thứ nhất di lệch xa 1,88 mm – 3,4 mm (p < 0,05 ở 2/3 bài báo).","56.492856788304"
"Mid-term outcomes of video-assisted thoracoscopic anatomical lung resection for non-small cell lung cancer with clinical stage I and prognostic factors","Kết quả trung hạn của phẫu thuật nội soi cắt phổi điều trị ung thư phổi không tế bào nhỏ - giai đoạn I trước phẫu thuật và các yếu tố ảnh hưởng","Kết quả trung hạn phẫu thuật nội soi cắt bỏ ung thư phổi không tế bào nhỏ tại bệnh viện K","31.864214669538"
"Evaluation the value of frozen biopsy and results of combination frozen biopsy with operation in treatment of Hirschsprung's disease.","Đánh giá vai trò của sinh thiết lạnh và kết quả của kết hợp sinh thiết lạnh trong phẫu thuật điều trị phình đại tràng do vô hạch bẩm sinh.","Đánh giá giá trị của sinh thiết lạnh và kết quả điều trị bệnh lý Hirschsprung bằng sinh thiết lạnh kết hợp với phẫu thuật.","28.993807021959"
"Methods: Serial retrospective description Results: There were 34 cases included in this research.","Phương pháp: Hồi cứu mô tả hàng loạt ca. Kết quả: 34 trường hợp thoả mãn tiêu chuẩn của nghiên cứu.","Phương pháp nghiên cứu: Hồi cứu tiến cứu.","5.6002593776738"
"Mean operation time was 168, 5 ± 71, 9 minutes, mean refeeding time was 2, 6 ± 1, 4 days, and mean hospitalization was 10, 2 days.","Thời gian phẫu thuật trung bình là 168,5 ± 71,9 phút, thời gian cho ăn lại trung bình là 2,6 ± 1,4 ngày, thời gian nằm viện sau mổ trung bình là 10,2 ngày.","Thời gian mổ trung bình là 168,5 ± 71,9 phút, thời gian tái nuôi trung bình là 2,6 ± 1,4 ngày và thời gian nằm viện trung bình là 10,2 ngày.","62.283690559808"
"Mean follow-up time was 11, 1 ± 8, 3 months, including 2 (5, 9%) cases was reported fecal incontinence and 6 (17, 6%) cases was enterocolitis, no cases was reported constipation.","Thời gian theo dõi trung bình là 11,1 ± 8,3 tháng, có 2 trường hợp (5,9%) được ghi nhận là són phân và 6 trường hợp (17,6%) viêm ruột sau mổ, không có trường hợp táo bón sau mổ.","Thời gian theo dõi trung bình là 11,1 ± 8,3 tháng, bao gồm 2 (5,9%) trường hợp được báo cáo són phân và 6 (17,6%) trường hợp được báo cáo viêm ruột, không có trường hợp nào được báo cáo táo bón.","47.209623874937"
"No patient was required re-operation.","Không có trường hợp nào cần phẫu thuật lại.","Không có bệnh nhân nào phải mổ lại.","12.759307794697"
"The results of frozen biopsy were correspondence with total biopsy in all cases.","Kết quả sinh thiết lạnh phù hợp với sinh thiết thường quy ở 100% các trường hợp.","Kết quả sinh thiết đông lạnh tương đồng với sinh thiết toàn bộ trong tất cả các trường hợp.","30.143352515082"
"Conclusions: The accuracy of frozen biopsy in Hirschsprung's disease is very high.","Kết luận: Sinh thiết lạnh trong phẫu thuật bệnh Hirschsprung có độ chính xác cao.","Kết luận: Độ chính xác của sinh thiết tách chiết ở bệnh nhân Hirschsprung rất cao.","12.846189726768"
"Combination frozen biosy with operation in treatment Hirschsprung's disease shows good results with low complication rates.","Kết hợp sinh thiết lạnh trong phẫu thuật điều trị bệnh Hirschsprung cho kết quả tương đối tốt với tỉ lệ biến chứng thấp.","Kết hợp phương pháp sinh học với phẫu thuật trong điều trị bệnh lý Hirschsprung cho kết quả tốt với tỷ lệ biến chứng thấp.","33.125148059128"
"Value of the electrocardiogram in localizing the occlusion site in the coronary artery in the patients with ST-segment elevation acute myocardial infarction","Nghiên cứu giá trị điện tâm đồ trong dự đoán vị trí tổn thương động mạch vành ở bệnh nhân nhồi máu cơ tim cấp ST chênh lên","Giá trị của điện tâm đồ trong chẩn đoán vị trí tắc mạch ở bệnh nhân nhồi máu cơ tim cấp có ST chênh lên","43.016645533165"
"The outcome of STEMI patients depends mainly on the occlusion site of coronary artery.","Kết cục của bệnh nhân nhồi máu cơ tim cấp (NMCTc) phụ thuộc nhiều vào vị trí tắc của nhánh ĐMV.","Kết cục của bệnh nhân nhồi máu cơ tim ST chênh lên phụ thuộc chủ yếu vào vị trí tắc động mạch vành.","46.667569316624"
"The ST↑in DII, DIII, aVF and ST↑in DIII > ST↑in DII predicted RCA occlusion with 83, 72% sens, 96, 49% spec, 94, 72% PV+ and 88, 70% PV - (p <0, 001).","ST↑ở ít nhất 2 chuyển đạo liên tiếp DII, DIII, aVF kèm ST↑DIII > ST↑DII chẩn đoán tắc RCA có độ nhậy 83,72%, độ chuyên 96,49%, giá trị tiên đoán dương tính 94,73% và giá trị tiên đoán âm tính là 88,70% (p < 0,001).","ST ↑ ở DII, DIII, aVF và ST ↑ ở DIII > ST ↑ ở DII dự đoán tắc động mạch chủ ngực với độ nhạy là 83,72%, độ đặc hiệu là 96,49%, giá trị tiên lượng PV + là 94,72% và PV - là 88,70% (p < 0,001).","32.257801359976"
"The ECG was high valuable to predict the occlusion site of coronary artery in STEMI.","Kết luận: ECG có giá trị cao trong dự đoán vị trí tắc nhánh ĐMV trong NMCTc ST chênh lên.","Chụp điện tim có giá trị cao trong tiên đoán vị trí tắc động mạch vành ở bệnh nhân nhồi máu cơ tim cấp.","24.250566202075"
"Accordingly, the presumptive prediction of a culprit artery based on the electrocardiogram (ECG) recorded at admission is an important clinical sign.","Do đó, dự đoán đúng động mạch vành thủ phạm bằng điện tâm đồ (ĐTĐ) lúc nhập viện là một dấu chứng lâm sàng quan trọng.","Từ đó, dự đoán xác định một động mạch ác tính dựa trên điện tâm đồ (ECG) ghi nhận tại thời điểm nhập viện là một dấu hiệu lâm sàng quan trọng.","34.003576652423"
"Materials and methods: a descriptive study of 100-patients with STEMI admitted to the An Giang heart hospital.","Nghiên cứu mô tả trên 100 bệnh nhân NMCTc ST chênh lên có chụp ĐMV cản quang tại bệnh viện Tim Mạch An Giang.","Đối tượng và phương pháp nghiên cứu: Nghiên cứu mô tả cắt ngang trên 100 bệnh nhân nhồi máu cơ tim ST chênh lên được điều trị tại Bệnh viện Tim mạch An Giang.","19.960198807747"
"The ECG patterns pronounced ST-segment deviation before initiation of reperfusion therapy were evaluated and correlated with the exact occlusion site as determined by coronary angiography.","Phân tích chuyển đạo có đoạn ST chênh lên trên ECG và xác định mối liên hệ với vị trí tắc ĐMV bằng chụp ĐMV.","Các hình ảnh điện tâm đồ được đánh giá và tương quan với vị trí tắc mạch trong quá trình tái tưới máu.","10.028573343554"
"Results: The ST↑ (two contiguous leads) in V1 to V6 strongly predicted LAD occlusion with 56, 14% sens, 97, 67% spec, 96, 97% PV+ and 62, 68% PV - (p <0, 001).","Kết quả: ST↑ ở ít nhất 2 chuyển đạo liên tiếp V 1 - V 6 chẩn đoán tắc LAD có độ nhậy 56,14%, độ chuyên 97,67%, giá trị tiên đoán dương 96,97% và giá trị tiên đoán âm 62,68% (p < 0,001).","Kết quả: ST ↑ (cả hai dẫn truyền đồng thời) ở V1 đến V6 có giá trị tiên đoán tắc động mạch đài LAD với độ nhạy là 56,14%, độ đặc hiệu là 97,67%, PV + là 96,97% và PV - là 62,68% (p < 0,001).","27.283173136736"
"The ST↑in V2 to V4 and ST↑in V1 > 2, 5 mm predicted LADI occlusion with 65, 21% sens, 96, 10% spec, 83, 33% PV+ and 90, 24% PV - (p=0, 005).","ST↑ở ít nhất 2 chuyển đạo liên tiếp V 2 - V 4 kèm ST↑ở V1 > 2,5 mm để chẩn đoán tắc LADI có độ nhậy 65,21% độ chuyên 96,10%, giá trị tiên đoán dương tính 83,33% và giá trị tiên đoán âm 90,24% (p = 0,005).","ST ↑ ở V2 đến V4 và ST ↑ ở V1 > 2,5 mm dự báo tắc LADI với độ nhạy là 65,21%, độ đặc hiệu là 96,10%, giá trị PV + là 83,33% và PV - là 90,24% (p= 0,005).","26.924931726598"
